,cod,lon,lat,ele,sun,hum,pre,rai,nam,mun,dep,N
1341,26175030,75.6941666667,-5.72,1151,1,1,3,3,Nacional Gja La,Tamesis,Antioquia,4
1342,26175040,75.6508333333,-5.8,530,1,2,7,3,Tunez Hda,Fredonia,Antioquia,4
1343,26175070,75.65,-5.46666666667,1320,1,2,6,3,Rafael Escobar,Supia,Caldas,4
1344,26180160,75.4302777778,-5.78583333333,2190,0,0,3,3,Abejorral,Abejorral,Antioquia,2
1345,26180170,75.3813888889,-5.99833333333,2479,0,0,7,3,Union La,La Union,Antioquia,2
1346,26180180,75.2944444444,-5.715,2402,0,0,6,3,Sonson,Sonson,Antioquia,2
1347,26180190,75.4511111111,-5.6,2071,0,0,3,3,Aguadas,Aguadas,Caldas,2
1348,26180200,75.5366666667,-5.95083333333,2073,0,0,3,3,Montebello,Montebello,Antioquia,2
1349,26180220,75.5983333333,-5.73361111111,585,0,0,3,3,Pintada La,Aguadas,Caldas,2
1350,26185010,75.3447222222,-5.57861111111,2180,0,1,7,3,Pelada La,Aguadas,Caldas,3
1351,26185020,75.3186111111,-5.88611111111,2314,1,1,3,3,Mesopotamia,La Union,Antioquia,4
1352,26185040,75.375,-5.3725,2696,1,1,6,3,San Felix,Salamina,Caldas,4
1353,26190090,75.9752777778,-5.755,1580,0,0,3,3,Betania-Las Guacas,Betania,Antioquia,2
1354,26190100,75.9,-5.56388888889,1507,0,0,6,3,Sta Barbara,Andes,Antioquia,2
1355,26190120,75.8833333333,-5.68333333333,1250,0,0,7,3,Campamento,Andes,Antioquia,2
1356,26195010,75.85,-5.53333333333,1570,1,1,7,3,Miguel Valencia,Jardin,Antioquia,4
1357,26195020,75.88,-5.69083333333,1180,1,1,7,3,Ita Andes,Andes,Antioquia,4
1358,26195030,75.8005555556,-5.5875,2005,2,1,3,3,Jardin El,Jardin,Antioquia,4
1359,26200120,75.7944444444,-6.07277777778,1375,0,0,7,3,Otramina,Titiribi,Antioquia,2
1360,26200130,75.8422222222,-5.96777777778,604,0,0,7,6,Bolombolo,Venecia,Antioquia,2
1361,26200140,75.7713888889,-6.15777777778,1619,0,0,7,3,Armenia,Armenia,Antioquia,2
1362,26200150,75.685,-5.93666666667,1793,0,0,3,3,Fredonia,Fredonia,Antioquia,2
1363,26205020,75.7166666667,-5.93333333333,1600,1,2,3,3,Rosario El,Venecia,Antioquia,4
1364,26205080,75.7008333333,-6.34083333333,1638,0,0,3,3,Aldea La,Medellin,Antioquia,2
1365,26210070,75.9811111111,-6.40583333333,1725,0,0,7,3,Caicedo,Caicedo,Antioquia,2
1366,26210080,75.8738888889,-6.09916666667,547,0,0,7,6,Herradura La,Concordia,Antioquia,2
1367,26210090,75.8591666667,-6.30305555556,710,0,0,7,6,Anza,Anza,Antioquia,2
1368,26210110,75.8611111111,-5.93472222222,586,0,0,3,3,Penalisa,Salgar,Antioquia,2
1369,26210130,75.9558333333,-6.50333333333,2128,0,0,7,6,Guasabra,Santafe de Antioquia,Antioquia,2
1370,26210140,75.9452777778,-6.21833333333,1792,0,0,7,6,Altamira,Betulia,Antioquia,2
1371,26215010,75.9197222222,-6.03972222222,1904,1,1,3,3,Concordia,Concordia,Antioquia,4
1372,26220050,75.9333333333,-7.03333333333,2440,0,0,3,3,Cumbre La,Peque,Antioquia,2
1373,26220090,75.9572222222,-6.68805555556,1973,0,0,7,6,Giraldo,Giraldo,Antioquia,2
1374,26220100,75.7338888889,-7.24944444444,997,0,0,5,3,Granja La,Ituango,Antioquia,2
1375,26220110,75.6166666667,-7.32361111111,1916,0,0,3,3,Sta Rita,Ituango,Antioquia,2
1376,26225030,75.8272222222,-6.53388888889,530,1,2,5,6,Cotove Hda,Santafe de Antioquia,Antioquia,4
1377,26225040,75.9127777778,-6.72944444444,1650,2,1,7,3,Piunti Hda,Buritica,Antioquia,4
1378,26230010,75.8108333333,-6.62861111111,575,0,0,5,1,Olaya,Olaya,Antioquia,2
1379,26230110,75.6697222222,-6.90972222222,1600,0,0,7,3,San Andres,San Andres de Cuerquia,Antioquia,2
1380,26230130,75.6094444444,-6.88694444444,2830,0,0,3,3,Cruces Arriba,San Andres de Cuerquia,Antioquia,2
1381,26230140,75.7580555556,-6.72083333333,1250,0,0,7,3,Placita La,Liborina,Antioquia,2
1382,26230160,75.5116666667,-7.10527777778,1440,0,0,4,3,Briceno,Brice#O,Antioquia,2
1383,26230180,75.7175,-6.42694444444,1600,0,0,7,6,Llanos de San Juan,San Jeronimo,Antioquia,2
1384,26230200,75.8147222222,-6.84583333333,1000,0,0,7,3,Sabanalarga,Sabanalarga,Antioquia,2
1385,26230220,75.6383333333,-6.77916666667,2300,0,0,6,3,Oculta La,Belmira,Antioquia,2
1386,26230240,75.7047222222,-6.9,2550,0,0,3,3,Abertura La,San Andres de Cuerquia,Antioquia,2
1387,26235030,75.6658333333,-7.03555555556,500,5,2,5,3,Matanzas,Toledo,Antioquia,4
1388,26240060,75.415,-7.83666666667,75,0,0,3,1,Manizales,Caceres,Antioquia,2
1389,26240090,75.2844444444,-7.66805555556,80,0,0,3,6,Pto Belgica,Caceres,Antioquia,2
1390,26240100,75.2147222222,-7.86277777778,70,0,0,3,6,Guarumo-La Lucha,Caceres,Antioquia,2
1391,26240150,75.3963888889,-7.28583333333,150,0,0,10,3,Pto Valdivia,Valdivia,Antioquia,2
1392,26240160,75.1958333333,-7.96222222222,500,0,0,3,1,Coquera La,Caucasia,Antioquia,2
1393,26240170,75.4483333333,-7.5625,175,0,0,10,3,Playalta,Taraza,Antioquia,2
1394,26250030,75.3477777778,-7.57888888889,95,0,0,4,6,Caceres,Caceres,Antioquia,2
1395,26250060,75.3275,-7.36972222222,125,0,0,4,3,Pto Raudal,Valdivia,Antioquia,2
1396,26250110,75.2641666667,-7.47388888889,190,0,0,4,3,Barro Blanco,Taraza,Antioquia,2
1397,26255020,75.4422222222,-7.15722222222,1200,2,1,4,3,Sta Isabel,Valdivia,Antioquia,4
1398,26255040,75.1166666667,-7.98333333333,55,1,1,3,6,Cacaoteras del Diq,Caucasia,Antioquia,4
1399,27010770,75.705,-6.17833333333,2164,0,0,3,3,Chuscal El,Heliconia,Antioquia,2
1400,27010800,75.6072222222,-6.39972222222,2600,0,0,7,6,Meseta La Sn Pedro,Bello,Antioquia,2
1401,27010810,75.5166666667,-6.19666666667,2550,0,0,3,3,Sta Helena,Medellin,Antioquia,2
1402,27010820,75.4536111111,-6.36833333333,1600,0,0,7,3,Cuchilla La,Girardota,Antioquia,2
1403,27010830,75.5155555556,-6.56305555556,2320,0,0,7,3,San Isidro,Entrerrios,Antioquia,2
1404,27010840,75.2463888889,-6.60194444444,1900,0,0,3,3,San Pablo,Santa Rosa de Osos,Antioquia,2
1405,27010850,75.0772222222,-6.90555555556,1530,0,0,3,3,Amalfi,Amalfi,Antioquia,2
1406,27010870,75.6683333333,-6.60916666667,2540,0,0,6,3,Belmira,Belmira,Antioquia,2
1407,27010880,75.3922222222,-6.70277777778,2630,0,0,3,3,Montanitas,Santa Rosa de Osos,Antioquia,2
1408,27010890,75.0383333333,-6.95888888889,1550,0,0,3,3,Cueva Santa,Amalfi,Antioquia,2
1409,27010900,75.2197222222,-6.67777777778,1850,0,0,3,3,Gomez Plata,Gomez Plata,Antioquia,2
1410,27010960,74.9019444444,-6.89861111111,1100,0,0,3,3,Monos Hda,Amalfi,Antioquia,2
1411,27011100,74.8216666667,-7.15861111111,600,0,0,10,3,Brisas Las,Segovia,Antioquia,2
1412,27011110,75.6758333333,-6.25722222222,2450,0,0,6,3,Astilleros,Medellin,Antioquia,2
1413,27011120,75.6575,-6.31611111111,2300,0,0,3,3,Iguana La,Medellin,Antioquia,2
1414,27015070,75.5888888889,-6.22055555556,1490,1,2,7,3,A.Olaya Herrera,Medellin,Antioquia,4
1415,27015090,75.5525,-6.32111111111,1438,1,2,7,3,Tulio Ospina,Bello,Antioquia,4
1416,27015110,75.8269444444,-6.53388888889,2600,1,1,7,3,Aragon,Santa Rosa de Osos,Antioquia,4
1417,27015150,75.3966666667,-6.41388888889,1500,0,1,7,3,Progreso El Hda,Barbosa,Antioquia,3
1418,27015190,75.1469444444,-6.54083333333,1700,1,1,10,3,Guayabito,Santo Domingo,Antioquia,4
1419,27015260,75.6244444444,-6.04833333333,1680,1,1,3,3,Salada La,Caldas,Antioquia,4
1420,27020170,75.0797222222,-7.14694444444,950,0,0,10,3,Carmen El Hda,Anori,Antioquia,2
1421,27020190,75.4155555556,-6.95583333333,2400,0,0,3,3,Yarumal,Yarumal,Antioquia,2
1422,27020200,75.3555555556,-7.07055555556,2400,0,0,3,3,Cedeno,Yarumal,Antioquia,2
1423,27020210,75.3322222222,-6.88305555556,1650,0,0,3,6,Angostura,Angostura,Antioquia,2
1424,27020220,75.4836111111,-6.81361111111,2750,0,0,3,3,Llanos D Cuiba Los,Yarumal,Antioquia,2
1425,27020260,75.3019444444,-7.24666666667,1000,0,0,10,3,Tesoro El,Valdivia,Antioquia,2
1426,27025030,75.1502777778,-7.07194444444,1610,1,1,3,3,Anori,Anori,Antioquia,4
1427,27030040,74.8138888889,-7.90416666667,40,0,0,10,6,Guamo El,Nechi,Antioquia,2
1428,27030080,74.715,-7.06805555556,650,0,0,3,6,Cruzada La,Remedios,Antioquia,2
1429,27030090,74.8391666667,-7.31916666667,220,0,0,10,3,Bosque El,Zaragoza,Antioquia,2
1430,27030140,74.8077777778,-7.23611111111,100,0,0,10,6,Palma de Coco La,Segovia,Antioquia,2
1431,27030210,74.8722222222,-7.48611111111,50,0,0,4,6,Zaragoza,Zaragoza,Antioquia,2
1432,27030240,74.6,-7.11666666667,240,0,0,3,0,Pte Bagre,Remedios,Antioquia,1
1433,27040020,74.9525,-7.53083333333,125,0,0,10,6,Alto del Indio,Zaragoza,Antioquia,2
1434,27040030,74.8530555556,-7.75111111111,100,0,0,4,6,Esmeralda La,Caucasia,Antioquia,2
1435,27045020,74.9336111111,-7.80888888889,400,1,1,3,6,Caseri,Caucasia,Antioquia,4
1436,28010020,73.2413888889,-10.4819444444,160,0,0,5,1,Descanso El,Valledupar,Cesar,2
1437,28010040,73.0286111111,-10.3938888889,740,0,0,3,6,Manaure,Manaure,Cesar,2
1438,28010070,73.4669444444,-10.1852777778,120,0,0,7,1,Villa Marlene,Valledupar,Cesar,2
1439,28010090,73.2283333333,-10.7263888889,450,0,0,7,1,Patillal,Valledupar,Cesar,2
1440,28010140,73.3,-10.5333333333,450,0,0,7,1,Villa Carmelita,Valledupar,Cesar,2
1441,28010200,73.1355555556,-10.8516666667,594,0,0,5,1,Hatico D Los Indio,San Juan del Cesar,La Guajira,2
1442,28010290,73.0030555556,-10.7522222222,300,0,0,5,1,San Juan del Cesar,San Juan del Cesar,La Guajira,2
1443,28010340,72.9986111111,-10.6158333333,340,0,0,5,1,Villanueva,Villanueva,La Guajira,2
1444,28010360,73.3538888889,-10.7011111111,800,0,0,3,6,Atanquez,Valledupar,Cesar,2
1445,28010370,73.3283333333,-10.4922222222,180,0,0,5,1,Paris De Francia,Valledupar,Cesar,2
1446,28015070,73.0086111111,-10.5597222222,255,4,2,5,6,Urumita,Urumita,La Guajira,4
1447,28020080,73.4655555556,-9.85055555556,60,0,0,7,1,Playas Las Hda,Agustin Codazzi,Cesar,2
1448,28020150,73.6686111111,-10.0297222222,60,0,0,7,1,Esperanza La Hda,Valledupar,Cesar,2
1449,28020230,73.3,-9.73333333333,100,0,0,7,1,Llanos Los,Becerril,Cesar,2
1450,28020310,73.15,-10.1,200,0,0,7,6,Bogotana La,Agustin Codazzi,Cesar,2
1451,28020410,73.32,-10.1863888889,150,0,0,7,1,San Benito,San Diego,Cesar,2
1452,28020420,73.6511111111,-9.92416666667,70,0,0,7,1,San Gabriel,San Diego,Cesar,2
1453,28020440,73.2872222222,-9.91805555556,80,0,0,7,1,Sta Teresa Hda,Agustin Codazzi,Cesar,2
1454,28020460,73.2433333333,-10.0444444444,90,0,0,7,1,Codazzi Dc,Agustin Codazzi,Cesar,2
1455,28020590,73.2216666667,-10.1522222222,140,0,0,7,1,Leticia,San Diego,Cesar,2
1456,28020600,73.3608333333,-9.85666666667,150,0,0,7,1,Retorno El,Agustin Codazzi,Cesar,2
1457,28025020,73.1313888889,-10.2713888889,350,0,2,7,6,Rincon El,San Diego,Cesar,3
1458,28025070,73.2527777778,-10.0041666667,180,4,2,7,6,Motilonia Codazzi,Agustin Codazzi,Cesar,4
1459,28025080,73.2405555556,-9.68666666667,170,4,2,7,6,Socomba,Becerril,Cesar,4
1460,28025090,73.2691666667,-9.85277777778,100,0,2,7,6,Centenario Hda,Agustin Codazzi,Cesar,3
1461,28030190,73.7316666667,-10.0886111111,220,0,0,5,1,Caracoli,Valledupar,Cesar,2
1462,28030220,73.4411111111,-10.3508333333,244,0,0,5,1,San Angel,Valledupar,Cesar,2
1463,28035010,73.5472222222,-10.1927777778,70,4,2,7,1,Villa Rosa,Valledupar,Cesar,4
1464,28035020,73.3194444444,-10.3630555556,110,4,2,5,1,Callao El,Valledupar,Cesar,4
1465,28035030,73.2494444444,-10.4394444444,138,4,2,5,1,Apto Alfonso Lopez,Valledupar,Cesar,4
1466,28035040,73.6475,-9.90472222222,50,4,2,7,1,Guaymaral,Valledupar,Cesar,4
1467,28040010,73.5888888889,-10.4177777778,1000,0,0,3,6,Pueblo Bello,Pueblo Bello,Cesar,2
1468,28040030,73.8847222222,-9.97555555556,130,0,0,5,1,Bosconia,Bosconia,Cesar,2
1469,28040070,73.9586111111,-9.93083333333,80,0,0,5,1,Palmariguani,Bosconia,Cesar,2
1470,28040100,74.2730555556,-10.2336111111,100,0,0,7,1,Monterrubio,Pivijay,Magdalena,2
1471,28040140,74.2125,-10.0333333333,140,0,0,5,1,San Angel,Sabanas de San Angel,Magdalena,2
1472,28040150,74.0405555556,-10.2852777778,140,0,0,7,1,Bellavista,Fundacion,Magdalena,2
1473,28040270,73.7883333333,-10.035,150,0,0,7,1,Manature Hda,Bosconia,Cesar,2
1474,28040300,73.85,-9.75,120,0,0,7,1,Villa Concepcion,Ariguani,Magdalena,2
1475,28040310,73.745,-9.77805555556,110,0,0,7,1,Molino El,El Paso,Cesar,2
1476,28040320,73.9588888889,-9.7025,135,0,0,7,1,Brillante El,Santa Ana,Magdalena,2
1477,28040350,73.7491666667,-9.65694444444,36,0,0,7,1,Paso El,El Paso,Cesar,2
1478,28040360,74.0766666667,-9.86083333333,100,0,0,7,1,Cabana La Hda,Ariguani,Magdalena,2
1479,28040400,73.9394444444,-9.91,50,0,0,7,1,Palmasola,Ariguani,Magdalena,2
1480,29010050,74.8152777778,-9.74944444444,15,0,0,5,1,Zambrano,Zambrano,Bolivar,2
1481,29010120,74.9522222222,-9.74111111111,80,0,0,5,1,Canonegro Hda,Zambrano,Bolivar,2
1482,29010130,74.8522222222,-9.81444444444,20,0,0,5,1,Indugan Hda,Zambrano,Bolivar,2
1483,29015020,75.1063888889,-9.71555555556,152,4,2,5,6,Carmen de Bolivar,El Carmen de Bolivar,Bolivar,4
1484,29015030,74.9730555556,-10.0372222222,75,0,2,5,1,Guamo El,El Guamo,Bolivar,3
1485,29020020,74.4238888889,-10.3213888889,60,0,0,7,1,Garrapata,Pivijay,Magdalena,2
1486,29030040,75.3544444444,-10.2502777778,60,0,0,5,1,Arjona,Arjona,Bolivar,2
1487,29030050,75.1616666667,-10.4038888889,20,0,0,5,1,San Estanislao,San Estanislao,Bolivar,2
1488,29030080,75.3191666667,-10.0044444444,5,0,0,7,1,Pto Santander,Maria La Baja,Bolivar,2
1489,29030140,75.1083333333,-10.6061111111,20,0,0,5,1,San Jose,Luruaco,Atlantico,2
1490,29030150,75.2502777778,-9.86805555556,70,0,0,7,6,San Cristobal,San Jacinto,Bolivar,2
1491,29030160,75.4002777778,-9.96916666667,12,0,0,5,1,Flamenco,Maria La Baja,Bolivar,2
1492,29030170,75.2019444444,-10.2002777778,10,0,0,5,1,Gamero,Mahates,Bolivar,2
1493,29030200,75.1352777778,-10.0997222222,70,0,0,7,1,San Cayetano,San Juan Nepomuceno,Bolivar,2
1494,29030270,75.1313888889,-10.4336111111,15,0,0,5,1,Loma Grande,Repelon,Atlantico,2
1495,29030280,75.2002777778,-10.0858333333,50,0,0,3,1,San Basilio,Mahates,Bolivar,2
1496,29030300,75.25,-9.88333333333,90,0,0,3,6,Rebosadero,San Jacinto,Bolivar,2
1497,29030310,75.4175,-9.93388888889,10,0,0,7,1,Nispero El,Maria La Baja,Bolivar,2
1498,29030320,75.4025,-10.1008333333,5,0,0,5,1,Rocha,Arjona,Bolivar,2
1499,29030370,75.5511111111,-10.2341666667,1,0,0,5,1,Sta Ana,Cartagena,Bolivar,2
1500,29030380,75.3886111111,-9.87972222222,10,0,0,7,1,Sabanas de Mucacal,San Onofre,Sucre,2
1501,29030390,75.15,-10.4833333333,10,0,0,5,1,Cabecera Bartolo,Repelon,Atlantico,2
1502,29030410,75.1308333333,-10.505,10,0,0,5,1,Casa de Bombas,Repelon,Atlantico,2
1503,29030430,75.2352777778,-10.1508333333,8,0,0,5,1,Viso El,Mahates,Bolivar,2
1504,29030450,75.2622222222,-9.93277777778,60,0,0,7,6,Calma La,Maria La Baja,Bolivar,2
1505,29030470,75.3166666667,-9.8,60,0,0,7,6,Mesa,El Carmen de Bolivar,Bolivar,2
1506,29030480,75.3105555556,-9.85527777778,60,0,0,7,6,Camaron,El Carmen de Bolivar,Bolivar,2
1507,29030490,75.3166666667,-9.81666666667,60,0,0,7,6,Miranda,El Carmen de Bolivar,Bolivar,2
1508,29030500,75.2158333333,-9.87388888889,60,0,0,7,6,Casa de Piedra,San Jacinto,Bolivar,2
1509,29030510,75.2855555556,-9.87083333333,60,0,0,7,6,Esperanza Fca La,El Carmen de Bolivar,Bolivar,2
1510,29030520,75.2169444444,-9.94916666667,70,0,0,3,6,Montecristo,San Juan Nepomuceno,Bolivar,2
1511,29030530,75.2458333333,-9.93555555556,60,0,0,7,1,Platano,Maria La Baja,Bolivar,2
1512,29030570,75.1861111111,-9.95833333333,100,0,0,7,6,Haya La,San Juan Nepomuceno,Bolivar,2
1513,29030640,75.1166666667,-10.5166666667,9,0,0,5,1,Cabecera Henequen,Repelon,Atlantico,2
1514,29030650,75.15,-10.5,10,0,0,5,1,Cabecera El Polvar,Repelon,Atlantico,2
1515,29030710,75.35,-9.93333333333,10,0,0,3,1,Colu Nuevo,Maria La Baja,Bolivar,2
1516,29030780,75.2525,-10.0086111111,60,0,0,3,6,Mampujan,Maria La Baja,Bolivar,2
1517,29035030,75.3263888889,-9.87944444444,60,5,1,7,6,Presa Ay Grande,Maria La Baja,Bolivar,4
1518,29035040,75.3508333333,-9.94055555556,13,4,1,5,1,Nueva Florida,Maria La Baja,Bolivar,4
1519,29035070,75.1191666667,-10.5002777778,10,4,2,5,1,Repelon,Repelon,Atlantico,4
1520,29035080,74.9544444444,-10.4533333333,10,4,1,5,1,Normal Manati,Manati,Atlantico,4
1521,29035110,75.2586111111,-10.0430555556,20,4,1,7,6,San Pablo,Maria La Baja,Bolivar,4
1522,29035130,74.95,-10.3166666667,5,0,0,5,0,Sta Lucia Gja,Santa Lucia,Atlantico,1
1523,29035170,75.2780555556,-10.1425,10,4,1,5,1,Sincerin,Arjona,Bolivar,4
1524,29035180,75.2797222222,-9.92833333333,60,0,0,7,6,Presa Ay Matuya,Maria La Baja,Bolivar,2
1525,29040020,74.9077777778,-10.7083333333,100,0,0,5,1,Montebello,Baranoa,Atlantico,2
1526,29040070,74.7705555556,-10.6416666667,8,0,0,5,1,Ponedera,Ponedera,Atlantico,2
1527,29040080,74.8577777778,-10.7788888889,80,0,0,5,1,Polonuevo,Polonuevo,Atlantico,2
1528,29040190,74.9188888889,-10.6366666667,100,0,0,5,1,Sabanalarga,Sabanalarga,Atlantico,2
1529,29040200,74.8905555556,-10.5216666667,45,0,0,5,1,Lena,Candelaria,Atlantico,2
1530,29040230,74.9694444444,-10.9883333333,5,0,0,5,1,Pto Colombia,Puerto Colombia,Atlantico,2
1531,29040240,74.9980555556,-10.7613888889,100,0,0,5,1,Usiacuri,Usiacuri,Atlantico,2
1532,29040250,74.8883333333,-10.3763888889,4,0,0,5,1,Campo de la Cruz,Campo de la Cruz,Atlantico,2
1533,29040260,74.8866666667,-10.455,4,0,0,5,1,Candelaria,Candelaria,Atlantico,2
1534,29040270,74.9777777778,-10.3708333333,4,0,0,5,1,Rabon El Hda,Santa Lucia,Atlantico,2
1535,29040290,74.9716666667,-10.5577777778,100,0,0,5,1,Campanos Los,Sabanalarga,Atlantico,2
1536,29040300,74.8222222222,-10.5077777778,5,0,0,5,1,Pto Giraldo,Ponedera,Atlantico,2
1537,29040310,74.92,-10.2777777778,8,0,0,5,1,San Pedrito Alerta,Suan,Atlantico,2
1538,29045020,74.7797222222,-10.8833333333,14,4,1,5,6,A.E Cortissoz,Soledad,Atlantico,4
1539,29045110,75.0488888889,-10.8463888889,20,0,1,7,6,Juan de Acosta,Juan de Acosta,Atlantico,3
1540,29045120,74.8236111111,-11.0427777778,2,4,1,5,1,Flores Las,Barranquilla,Atlantico,4
1541,29050010,74.7319444444,-10.3441666667,41,0,0,5,1,Tiogollo,El Pinon,Magdalena,2
1542,29050020,74.79,-10.4875,15,0,0,5,1,Salamina,Salamina,Magdalena,2
1543,29060030,74.3752777778,-10.6486111111,20,0,0,7,1,Bongo El,El Reten,Magdalena,2
1544,29060040,74.1822222222,-10.5241666667,40,0,0,7,1,Fundacion,Fundacion,Magdalena,2
1545,29060060,74.0730555556,-10.6513888889,450,0,0,3,1,Cenizo El,Aracataca,Magdalena,2
1546,29060070,74.0266666667,-10.8080555556,800,0,0,3,6,San Pablo,Cienaga,Magdalena,2
1547,29060080,74.6866666667,-11.0080555556,2,0,0,7,1,Cocos Los,Sitionuevo,Magdalena,2
1548,29060090,73.6,-10.5666666667,2000,0,0,5,6,San Sebastian De R,Pueblo Bello,Cesar,2
1549,29060100,74.1077777778,-10.4025,75,0,0,7,1,Sta Rosa de Lima,Fundacion,Magdalena,2
1550,29060120,74.3616666667,-10.9761111111,2,0,0,5,1,Tasajera,Puebloviejo,Magdalena,2
1551,29060140,74.1922222222,-10.6627777778,25,0,0,7,1,Carmen El,Zona Bananera,Magdalena,2
1552,29060150,74.2238888889,-10.5736111111,20,0,0,7,1,Destino El,El Reten,Magdalena,2
1553,29060160,74.1883333333,-10.8908333333,25,0,0,7,1,Enano El,Zona Bananera,Magdalena,2
1554,29060170,74.2927777778,-10.6305555556,20,0,0,5,1,Gavilan,El Reten,Magdalena,2
1555,29060180,74.3061111111,-10.7425,25,0,0,7,1,Esperanza La,Puebloviejo,Magdalena,2
1556,29060190,74.2552777778,-10.6105555556,26,0,0,7,1,Florida La,El Reten,Magdalena,2
1557,29060200,74.1869444444,-10.5405555556,30,0,0,7,1,Maria La,Aracataca,Magdalena,2
1558,29060210,74.2033333333,-10.965,23,0,0,5,1,Palma La,Cienaga,Magdalena,2
1559,29060220,74.1833333333,-10.8166666667,24,0,0,7,1,Poly La,Zona Bananera,Magdalena,2
1560,29060230,74.1636111111,-10.835,25,0,0,7,1,Sara La,Zona Bananera,Magdalena,2
1561,29060240,74.2244444444,-10.7002777778,20,0,0,7,1,Union La,Zona Bananera,Magdalena,2
1562,29060250,74.2188888889,-10.7288888889,20,0,0,5,1,Proyectos Los,Zona Bananera,Magdalena,2
1563,29060270,74.2716666667,-10.7225,25,0,0,5,1,Palo Alto,Puebloviejo,Magdalena,2
1564,29060280,74.2125,-10.8836111111,25,0,0,5,1,San Isidro,Zona Bananera,Magdalena,2
1565,29060290,74.1666666667,-10.7666666667,25,0,0,7,1,San Juan,Zona Bananera,Magdalena,2
1566,29060310,74.2525,-10.9333333333,5,0,0,7,1,Sevillano,Cienaga,Magdalena,2
1567,29060330,74.1111111111,-10.7497222222,20,0,0,7,1,Playa La,Zona Bananera,Magdalena,2
1568,29060340,74.0255555556,-10.7733333333,1200,0,0,3,6,Palmor El,Cienaga,Magdalena,2
1569,29060350,74.2927777778,-10.5975,30,0,0,7,1,Bayano,El Reten,Magdalena,2
