CODIGO,CAT,NOMBRE,MUNICIPIO,DEPARTAMENTO,ELEV,LONGITUD,LATITUD,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
21020050,PM,Pte Saladoblanco R,Elias,Huila,1046,"76°0'49.5""W","1°59'3.2""N",81.8,114.4,143.9,157.6,164.1,131.8,119.3,90.7,85.2,121.6,143.1,90.3,1443.9,9,10,13,15,17,15,15,13,11,13,14,10,154
21020040,PM,Viso El,Elias,Huila,1017,"75°54'28.1""W","2°0'55.5""N",74.7,105.5,120.7,146.1,126,89.8,73.5,57.1,67.5,107.5,133.7,88,1190.1,9,10,14,16,16,14,14,11,11,13,15,11,153
21060080,PM,Garzon,Garzon,Huila,990,"75°36'18.2""W","2°11'24.3""N",84.1,87.6,112.3,126.7,114.1,100.2,74.7,49.1,56.1,116.2,114.9,82.8,1118.7,10,11,14,16,16,15,14,11,11,14,14,11,158
21030090,PM,Jagua La,Garzon,Huila,755,"75°40'39.7""W","2°10'10.5""N",69.8,83.1,118.1,113.5,101.6,73.1,54.5,37.1,50.9,112.8,124.5,81.3,1020.3,7,7,9,11,11,10,9,7,8,10,10,8,107
21060040,PM,Pita La,Garzon,Huila,1330,"75°32'54.9""W","2°12'7.3""N",100.3,125.9,152.8,173.1,165.6,130.9,104.9,64.8,80.9,147,148,126.2,1520.5,11,12,15,18,19,17,16,13,12,16,15,13,175
21030110,PM,San Antonio del Pe,Garzon,Huila,1190,"75°40'55.0""W","2°4'39.9""N",96.3,134.5,164.1,156.8,155.1,135.1,111.1,79.6,93.2,150.5,165.3,98.6,1540.3,8,10,12,15,14,13,11,9,10,12,12,10,135
21065040,CO,Zuluaga,Garzon,Huila,1270,"75°31'46.0""W","2°15'9.0""N",89.4,99.6,126.5,148.9,139.8,115.1,95.1,66.6,83,129.6,130,111.9,1335.5,14,15,19,23,24,23,21,19,19,20,20,18,236
21060100,PM,Cristalina La Hda,Gigante,Huila,1460,"75°30'12.9""W","2°19'1.8""N",102.3,131.8,164.6,179.5,171.1,120,114.1,77.1,97.5,160.8,160.9,110.4,1590.1,11,13,17,19,20,18,17,14,14,18,18,15,193
21060070,PM,Gigante 2,Gigante,Huila,850,"75°32'17.1""W","2°23'20.1""N",83.7,101.9,129.1,116.7,101.3,63.2,56.5,38.8,49,138.7,130.5,99,1108.4,8,9,11,12,13,10,9,7,7,12,11,9,118
21065030,CO,Jorge Villamil,Gigante,Huila,1500,"75°33'0.0""W","2°22'0.0""N",83.7,98.2,131.9,138.9,140.6,108.9,84.2,65.1,72,153.2,120.6,89.3,1286.8,,,,,,,,,,,,,0
21060110,PM,Rioloro,Gigante,Huila,721,"75°37'28.8""W","2°19'17.4""N",80.9,95,123.8,110,100.9,52.9,41.6,24.3,48.8,131,136.3,102.1,1047.4,6,7,10,10,10,7,7,5,6,9,9,7,92
21030050,PM,Guadalupe,Guadalupe,Huila,893,"75°46'31.3""W","2°1'34.5""N",76.7,119.9,126.2,129.9,126.7,95.6,85.2,62.4,66.9,111.1,130.7,83.3,1214.7,7,8,10,10,11,10,9,7,8,9,9,7,104
21035020,CO,Resina,Guadalupe,Huila,2102,"75°40'44.4""W","1°54'50.0""N",90.7,112.8,162.1,206.7,239,262.3,291.8,220.7,180.4,177.5,145.2,110.2,2199.5,16,16,22,25,27,26,27,26,24,25,23,20,277
21060090,PM,Hobo El,Hobo,Huila,636,"75°26'7.9""W","2°34'29.3""N",110.6,116.9,162.7,131.8,115.3,35.8,33.5,21.7,57.4,171,197.1,158,1311.8,8,8,11,11,10,6,5,4,6,11,12,10,101
21085020,CO,Iquira,Iquira,Huila,1095,"75°37'45.3""W","2°39'7.9""N",191.2,183.6,203.3,213.7,168.3,60.3,43.6,37.6,84,197.5,278.9,256.2,1918.2,15,14,18,18,16,13,12,11,11,17,20,18,183
21085040,CO,Terpeya Colombia,Iquira,Huila,1650,"75°39'56.0""W","2°39'46.1""N",223.2,211.7,255.5,221.2,187.5,89.5,74.4,46.1,99.1,176.5,265.4,228,2077.9,19,18,21,21,20,18,19,16,16,20,23,22,232
21080130,PG,Totumo El Hda,Iquira,Huila,790,"75°37'16.3""W","2°35'37.5""N",203.9,171.9,229.5,185.5,138.8,58.7,46.2,32.6,70.9,218.6,304.5,310,1971.2,12,12,15,13,13,10,8,7,8,13,17,16,144
21010170,PM,Esc Belen,Isnos,Huila,1700,"76°10'21.0""W","1°54'5.0""N",98.7,119.1,136.8,164.5,159.5,157.4,163.9,131.2,119.5,143.9,147.6,117.8,1659.9,12,12,16,18,19,18,19,17,15,16,16,14,191
21010250,PM,Hornitos,Isnos,Huila,2000,"76°15'12.7""W","1°58'40.1""N",106.6,134.4,134.2,144.5,156.6,164.1,157.9,106.7,88.3,133.8,166.7,120.6,1614.4,11,12,16,17,18,19,19,16,12,14,17,14,183
21010060,PM,Mediania,Isnos,Huila,1763,"76°10'19.7""W","2°1'15.0""N",121.6,147.4,147.5,190,185.9,181.1,176.4,129.7,106.2,160.2,183.4,131.6,1861.1,13,13,16,18,18,19,19,17,14,17,18,16,198
21010050,PM,San Jose de Isnos,Isnos,Huila,1720,"76°12'53.7""W","1°55'53.7""N",91.4,119.2,138.7,146.7,151.3,139,136.5,108.2,82.4,143,151.1,112.1,1519.6,13,13,16,19,19,20,21,19,15,18,17,16,206
21050060,PM,Argentina La,La Argentina,Huila,1500,"75°58'20.2""W","2°11'56.6""N",85.8,108.4,138.4,171.9,157.9,92,93.5,57.5,71,150.5,152.5,121.8,1401.1,11,13,16,17,17,14,14,11,11,16,17,15,172
21055020,CP,Esc Agr La Plata,La Plata,Huila,1070,"75°53'28.5""W","2°22'41.8""N",144.3,149.8,169.4,168.8,139.8,84.7,67.9,46,71.4,155.4,164.5,151.2,1513.2,16,17,21,21,22,19,18,14,14,19,21,19,222
21050190,PM,Meremberg Hda,La Plata,Huila,2220,"76°7'2.5""W","2°13'5.0""N",106,144.3,180.4,203.9,216.8,185.1,157,120.1,117.9,198.1,174.7,132,1936.4,15,16,20,22,24,23,21,19,18,22,22,19,241
21050160,PM,San Vicente,La Plata,Huila,1745,"76°0'36.5""W","2°19'1.4""N",106.4,126.7,132.9,169.2,152.7,118.4,105.8,74.8,85.8,154.9,156.5,133.8,1518,11,13,15,16,17,16,17,14,12,17,17,14,179
21050090,PM,Nataga,Nataga,Huila,1545,"75°48'23.4""W","2°33'5.2""N",173.5,195.9,206.6,198.8,183.1,107.1,89.6,67.5,94.9,199.9,242.3,220.3,1979.4,13,13,15,15,15,12,12,10,11,16,17,16,164
21050170,PM,Yarumal,Nataga,Huila,1950,"75°45'32.2""W","2°39'8.6""N",118.9,133.7,164,202.2,181.8,121.1,133.8,97.6,120.5,197.5,210.2,157.9,1839.3,13,14,17,18,19,16,18,15,14,19,20,18,202
21115020,SS,Apto Benito Salas,Neiva,Huila,439,"75°17'35.0""W","2°56'55.5""N",100.4,123.6,162.5,149.5,94.9,34.8,31.3,19.9,60.5,204.2,232.3,165.9,1379.8,11,11,15,16,15,11,10,8,10,16,17,15,157
21110430,PG,Gironda La Hda,Neiva,Huila,1060,"75°7'13.6""W","2°54'22.1""N",127.7,128.8,185.2,168,122.7,56.7,49.5,32.6,79.1,185.5,228.3,173.3,1537.7,13,13,17,18,20,15,15,12,14,19,20,17,194
21135050,CO,Julia La,Neiva,Huila,1691,"75°31'48.1""W","3°5'55.6""N",165,170.7,212.6,190.9,139,65.7,63.7,48.8,92.2,220.8,229.1,168.7,1767.3,16,15,18,17,16,11,11,9,11,18,21,19,181
21130080,PM,Organos,Neiva,Huila,800,"75°29'32.1""W","3°7'15.0""N",168.6,207.7,253.7,270,187.2,80.8,48.7,53.5,117.6,298.5,309.4,226.7,2222.3,12,11,14,14,12,7,6,5,8,15,17,16,138
21115100,CO,Palacio-Vegalarga,Neiva,Huila,1100,"75°3'59.7""W","2°56'33.5""N",121.9,119.8,188.2,181.5,135.3,65.5,53.5,44.3,63.8,212.8,215.6,158.9,1561,13,14,19,22,23,19,17,14,16,21,22,18,217
21110130,PG,Pueblo Nuevo,Neiva,Huila,1580,"75°5'7.2""W","2°48'19.8""N",131.6,93,148.5,130.1,91.4,63.5,57.8,39.2,50.7,173,212.1,146.4,1337.4,12,11,15,16,16,13,13,13,11,16,18,15,168
21130040,PM,San Luis,Neiva,Huila,1140,"75°29'4.8""W","3°4'50.3""N",160.4,184.4,232.3,217.8,155,62.9,50.9,43.1,94.5,230.8,268.3,204.5,1904.7,10,10,12,11,9,4,5,4,7,12,15,13,111
21110400,PG,Sta Helena,Neiva,Huila,1160,"75°6'29.5""W","2°51'4.1""N",142.1,137.2,204.1,166.7,122,63.4,50.9,40.9,56,211.8,249.1,174.3,1618.4,13,14,20,20,20,15,14,11,13,19,21,18,198
21040030,PM,Oporapa,Oporapa,Huila,1614,"75°59'43.3""W","2°1'55.8""N",107.7,109.7,148,171.3,152.8,140.5,122.8,101.9,92.8,140.8,147.5,115.5,1551.2,10,11,14,15,17,15,16,15,13,15,15,12,168
21050150,PM,Paez Paicol Radio,Paicol,Huila,788,"75°45'30.0""W","2°27'30.3""N",212.5,178.8,212.5,168,133.2,51.6,40.9,29.2,55.8,217.7,248.3,259.5,1808.1,11,10,12,11,11,7,6,5,7,13,15,14,122
21090090,PM,Buenavista,Palermo,Huila,520,"75°21'0.0""W","2°50'0.0""N",122,128.8,169,125.6,102.9,28.2,36.1,18.5,68.6,193.5,242.4,175.1,1410.8,7,7,10,8,9,4,3,3,5,10,11,10,85
21090140,PM,Cardo 2 El,Palermo,Huila,480,"75°23'0.0""W","2°53'0.0""N",124.8,128.2,192.9,131.9,82.6,30.7,32.6,19.8,85.8,191.2,224.4,174.4,1419.3,6,6,9,6,6,3,3,2,4,8,10,8,74
21130060,PM,Carmen El,Palermo,Huila,2250,"75°33'33.1""W","3°0'25.7""N",164.9,171.2,190.1,200,171.9,87.2,68.2,71,106.3,245.8,242,162.2,1880.8,13,13,15,15,13,9,8,6,9,18,19,14,151
21090060,PM,Casa Bombas 1 Junc,Palermo,Huila,450,"75°20'0.0""W","2°47'0.0""N",144.4,121.5,221.5,147.8,107.7,36.4,32.3,18.2,68.4,193.8,254.6,201.3,1547.9,8,8,12,10,9,5,5,4,5,11,13,11,99
21090120,PM,Casa Bombas 2,Palermo,Huila,455,"75°22'0.0""W","2°47'0.0""N",133.8,135.6,176.5,138.1,108.3,35.6,29.2,17.9,71.3,187,251.3,183,1467.6,9,8,11,10,9,5,4,4,6,12,13,11,103
21090020,PM,Cucharo El,Palermo,Huila,620,"75°23'57.1""W","2°51'20.0""N",164.1,160.8,200.2,194.1,135.2,36.3,32.5,23,65.5,267,258.4,209.8,1747,9,9,12,11,9,4,4,3,5,13,14,12,104
21095010,CO,Juncal El,Palermo,Huila,460,"75°19'52.2""W","2°49'43.7""N",129.4,122.3,180.6,148.9,107.2,33,31.9,17.6,59.2,196.1,227.5,177.6,1431.2,11,12,16,15,14,10,9,7,9,16,17,14,150
21090040,PM,Papagayo Hda,Palermo,Huila,460,"75°20'51.1""W","2°46'39.3""N",131.9,132.4,192.2,163.1,116.7,37.2,31.4,14.9,51.7,194.2,239.6,191.9,1497.2,7,7,11,10,9,5,4,3,5,10,13,11,95
21120010,PM,Paraguay Hda,Palermo,Huila,1300,"75°29'7.4""W","2°58'39.9""N",174.3,236,232.7,221.8,177.5,82,71.2,39.3,105.1,255.2,343.8,225.7,2164.6,11,11,13,12,10,6,6,4,7,14,17,14,123
21120130,PM,Rionegro Hda,Palermo,Huila,560,"75°25'33.8""W","2°54'42.7""N",150,153.3,200.3,182.7,108.9,42.9,32.3,20.4,65.7,247.4,244.6,207.7,1656.2,8,9,11,9,8,4,4,3,5,11,12,12,95
21090110,PM,Santa Barbara,Palermo,Huila,454,"75°20'23.6""W","2°51'55.9""N",106.2,104.8,150.7,125.8,71.4,32.6,27.7,15.9,52.9,199.1,221.7,157.7,1266.5,6,7,10,8,7,4,3,3,4,10,11,9,84
21090030,PM,Sta Cecilia,Palermo,Huila,450,"75°19'0.0""W","2°55'0.0""N",90.9,121.3,155.5,126.1,80.2,29.3,26.2,17.4,62.8,176.9,191.5,151.6,1229.8,8,9,11,9,9,5,4,4,6,11,12,10,100
21120090,PM,Totumo El,Palermo,Huila,700,"75°29'27.5""W","2°52'13.2""N",144.6,171.2,212.5,231.6,150.7,54.5,40.2,36.3,83.6,259.5,283.5,218.8,1887,9,10,12,12,9,5,4,4,6,13,14,13,110
21120100,PM,Volcan El,Palermo,Huila,1105,"75°33'59.9""W","2°51'54.0""N",215.6,218.3,257.5,277.8,215.1,96.7,63.6,59,109.7,275.1,296.9,241.4,2326.7,12,11,14,14,13,7,5,5,7,14,18,14,135
21010100,PM,Palestina,Palestina,Huila,1530,"76°8'0.0""W","1°43'29.4""N",85.4,123.3,144.7,168.7,198.2,203.8,185.4,150.3,119.8,126.6,122.8,109.1,1738,12,13,16,19,20,21,20,18,15,15,14,14,196
21010180,PM,Tabor El,Palestina,Huila,1700,"76°9'18.8""W","1°41'43.0""N",96.4,106.3,163.7,206.1,237.5,223.1,187.3,173.6,149.3,125.5,126.6,117.4,1912.8,14,14,18,20,22,22,21,19,18,16,15,15,213
21040060,PM,Tres Esquinas,Pital,Huila,805,"75°46'45.7""W","2°11'57.7""N",102.1,108.4,132.2,124.3,102.3,66.9,50.5,30.3,44,118.7,142.7,100.5,1122.9,7,8,10,10,9,9,7,5,6,9,11,9,98
21010110,PM,Insfopal,Pitalito,Huila,1265,"76°4'27.9""W","1°50'41.7""N",61.7,96,110.2,140.6,145.1,139.3,123.6,102.8,82.4,112.4,108.4,82.7,1305.3,10,12,15,17,19,18,18,17,13,14,15,13,179
21010040,PM,Laguna La,Pitalito,Huila,1334,"76°5'8.5""W","1°57'41.3""N",77.6,109.6,124.2,155.5,146.3,138,118.7,100.4,88.8,112.1,125.3,99.6,1396.2,11,12,15,18,18,18,18,16,14,15,15,13,181
21010210,PM,Montecristo,Pitalito,Huila,1674,"76°11'20.1""W","1°42'49.7""N",128.7,131.1,186.1,209.8,232,240.8,209.5,177.4,139,171.5,154.2,119.3,2099.3,11,11,15,16,18,19,18,17,15,14,14,12,180
21015020,CO,Sevilla,Pitalito,Huila,1320,"76°7'29.4""W","1°49'18.1""N",61.7,83.9,107.3,135.9,138.4,133.5,123.9,98.6,77,99.6,95.8,80.7,1236.2,12,14,18,20,22,21,22,20,18,17,18,16,218
21010240,PM,Villalobos Tv,Pitalito,Huila,2270,"76°14'0.0""W","1°32'0.0""N",147,148,223.9,265,299.9,303.8,309.2,210.5,176.3,183.1,187.2,178.8,2632.7,16,17,19,24,26,25,25,24,20,21,22,18,256
21110440,PM,Guadual El,Rivera,Huila,735,"75°14'21.4""W","2°47'44.4""N",149.1,151.7,203.9,188.9,116,49.2,46.9,20.2,68.4,237.2,272.2,202.9,1706.5,7,9,12,11,10,7,7,4,6,13,15,10,112
21010220,PM,Morelia,Saladoblanco,Huila,1625,"76°12'6.0""W","2°3'57.2""N",147.8,179.8,188.9,212.9,193.3,226.2,221.3,166.9,136.7,225.4,222.3,165.6,2287,15,16,19,20,21,22,21,18,14,19,21,17,221
21010190,PM,Alto del Obispo,San Agustin,Huila,1700,"76°15'0.4""W","1°50'59.2""N",82.6,99.4,121.8,167.8,160.1,190.5,169.3,130.2,97.7,114.3,121.5,93.7,1549,11,13,16,19,21,20,22,19,15,15,16,13,200
21010130,PM,Bajo Frutal,San Agustin,Huila,1660,"76°14'37.7""W","1°48'37.1""N",99.2,115,153.2,202.1,203,209.1,174.6,138.2,119.7,170.6,154.4,123.2,1862.3,13,13,17,20,22,21,21,19,16,17,18,15,214
21010230,PM,Betania Tv,San Agustin,Huila,1949,"76°18'15.3""W","1°54'20.9""N",94.2,115.8,117,144.5,139.8,145,137,101.5,86,121.8,133.2,117.7,1453.4,13,15,17,19,20,20,21,20,15,17,18,16,212
21010140,PM,Candela La,San Agustin,Huila,1940,"76°21'39.0""W","1°51'51.8""N",115,137.9,162.4,205.1,214.7,249.7,210.9,176.5,140.7,175.3,160.9,129.8,2079,15,15,17,21,23,23,23,22,18,19,19,16,231
21015030,CP,Parque Arqueologic,San Agustin,Huila,1800,"76°17'41.9""W","1°53'18.5""N",88,101.6,127.9,157,147.7,154.6,137.9,103.8,92.7,119.3,141,117.2,1488.8,16,17,20,23,24,24,24,23,21,21,21,19,251
21010200,PM,Sulchomisco,San Agustin,Huila,1800,"76°19'3.4""W","1°51'13.0""N",100.4,126.6,149.1,206.1,213.7,214.6,194.7,151.7,129.7,167.7,131.5,120.7,1906.5,10,12,14,18,18,19,20,17,14,14,14,12,183
21010160,PM,Villa Fatima,San Agustin,Huila,1724,"76°23'36.0""W","1°53'58.7""N",81.2,93.7,97.6,143.7,140.8,154,137.6,109.3,100.7,113.3,142.3,92.4,1406.7,10,11,12,15,17,17,18,16,12,13,14,12,167
21125010,CO,Sta Maria,Santa Maria,Huila,1300,"75°35'1.7""W","2°56'33.5""N",87.5,112.5,141.8,180.3,157,91.1,60.8,51,86.7,180.3,187.6,108,1444.5,17,17,19,21,20,17,16,14,14,21,22,18,215
21035040,CO,Libano El,Suaza,Huila,1045,"75°49'40.0""W","1°52'6.2""N",49.8,81.9,115.7,130.1,137.6,134.4,118.5,88.2,96.7,107.9,81.4,65.1,1207.2,12,14,18,21,22,20,19,19,18,17,17,14,210
21040050,PM,Tarqui,Tarqui,Huila,830,"75°49'22.1""W","2°6'31.8""N",71.3,104.2,116.9,106,94.1,60.8,53.4,38.4,39.4,98,122.7,86.6,991.9,9,10,13,13,13,11,10,9,9,12,13,11,133
21110180,PM,Hato Bogota,Tello,Huila,591,"75°9'35.0""W","3°2'9.7""N",69.5,89.5,147.2,128.4,94.9,32.7,29.3,14.8,46.3,183.5,200.3,142.1,1178.4,5,6,10,8,8,4,4,3,5,10,11,8,82
21110040,PM,Hato Milagro,Tello,Huila,548,"75°10'6.3""W","3°4'29.6""N",76.5,87.8,144.9,124.1,96.2,35.5,27.8,17.3,43.1,158.6,188.9,139.5,1140.3,6,7,10,11,10,7,6,4,6,12,13,10,102
21110160,PM,Mesa Redonda,Tello,Huila,500,"75°11'56.5""W","3°7'6.5""N",76.2,89.5,123.4,127.7,94.1,34,35.5,22.6,49.7,173.9,189.9,123.4,1139.9,6,8,11,11,11,7,7,5,6,12,13,10,109
21115070,CO,Portal El,Tello,Huila,1300,"75°4'22.8""W","3°0'53.8""N",94.4,106.7,170.8,176.2,142.6,70.6,60.7,41.7,67.6,200.2,214.6,141.4,1487.5,12,14,18,21,23,19,18,16,17,21,21,18,217
21080100,PM,Herreras Las,Teruel,Huila,1800,"75°36'47.0""W","2°46'22.2""N",171.3,207.8,200.6,223.3,166.7,91.1,79.1,49,111,210.4,246.8,214.5,1971.6,13,12,13,13,11,8,8,7,8,13,16,15,138
21080080,PG,Mina La,Teruel,Huila,1800,"75°37'55.2""W","2°47'35.0""N",120.2,148.4,185.2,185.4,152.7,74.6,61.9,59.1,109.8,185.2,179.6,134.3,1596.5,15,15,17,17,17,12,12,11,13,18,19,18,184
21085030,CO,San Rafael,Teruel,Huila,1030,"75°34'57.8""W","2°45'37.6""N",194.1,198.1,240.2,227.1,165.9,71.2,52.8,38.8,92.9,239.6,295.4,253.9,2070.1,17,16,20,19,18,15,14,11,13,19,23,20,204
21050140,PM,Hatillo El,Tesalia,Huila,900,"75°36'56.4""W","2°30'38.8""N",180.8,169.3,210,180.5,116.5,51.9,35,24.5,67.1,202,276.4,243.4,1757.3,9,8,10,8,8,5,4,3,4,10,13,12,94
21080110,PG,San Jose Hda,Tesalia,Huila,1000,"75°43'7.2""W","2°34'43.3""N",169.8,164.7,178.3,179.6,122,82.1,50.8,39.4,63.1,148.2,221.5,188.2,1607.5,12,11,13,13,11,10,8,6,7,12,16,14,133
21050290,PM,Tesalia 2,Tesalia,Huila,825,"75°43'42.6""W","2°29'28.6""N",170.1,154.4,182.1,163,127.1,45.8,43,27.9,46,184.8,229.7,228,1602,11,11,12,11,11,7,6,5,6,12,14,14,120
21110330,PM,Polonia,Villavieja,Huila,429,"75°13'6.3""W","3°11'14.6""N",76,93.2,132.6,140.9,91,31.2,33.8,24.9,57.6,174,202.5,135.8,1193.5,6,7,9,10,9,6,5,4,5,11,12,9,94
21110090,PM,Potosi,Villavieja,Huila,400,"75°10'12.0""W","3°23'14.2""N",96.4,91.4,151.4,155.2,117.4,40.2,30.5,22.2,66.7,191.1,205.9,162.2,1330.5,4,6,8,8,8,4,4,3,4,9,10,7,75
21145040,AM,San Alfonso,Villavieja,Huila,440,"75°6'36.4""W","3°22'24.1""N",58.1,73.7,137.1,127.1,80.7,29,27.7,19.2,58.7,167.3,177.3,125.3,1081.2,7,10,12,14,13,10,9,7,9,14,16,12,134
21115060,CO,San Jose,Villavieja,Huila,400,"75°11'2.6""W","3°19'45.2""N",73.9,75.3,123.3,134.8,100.7,28.6,29.2,20.1,71.9,159.5,187.6,136.3,1141.1,8,9,11,13,13,9,8,6,9,14,14,11,124
21140100,PM,San Juanito,Villavieja,Huila,368,"75°6'16.7""W","3°25'22.8""N",72.7,96.3,161.5,144.2,95.8,39.9,31.4,26.5,63.2,185.9,211.5,159.5,1288.3,4,6,8,8,7,3,3,3,4,9,10,7,74
21110310,PM,Sinai Hda,Villavieja,Huila,400,"75°12'0.0""W","3°20'0.0""N",86.9,80.2,124.5,116.2,107.2,23.5,21.7,20.3,78.2,165.1,192.4,132.2,1148.4,6,7,8,7,8,4,3,3,6,10,10,8,79
21140110,PM,Tomo El,Villavieja,Huila,444,"75°5'50.8""W","3°20'43.3""N",56.9,80.2,128.9,122.8,74,27.8,22.2,14.1,47.7,150.2,153,105.8,983.5,5,6,8,9,8,4,5,3,4,10,10,7,80
21110290,PM,Victoria La,Villavieja,Huila,400,"75°10'13.1""W","3°20'58.4""N",79,98.9,148.8,162.7,117.1,35.4,31.4,24.1,72.3,193.9,220.1,164.2,1347.9,5,6,8,8,7,4,4,2,4,9,10,8,74
21115080,CO,Villavieja Ffcc,Villavieja,Huila,430,"75°12'58.6""W","3°13'21.1""N",67,88,128.8,131.2,95.2,29.4,29.8,20.2,66.7,158.9,183.6,129.8,1128.5,8,9,12,14,13,10,9,7,9,15,15,12,131
21110120,PM,Yeguera La,Villavieja,Huila,400,"75°12'2.8""W","3°18'19.2""N",73.2,82.2,114.3,121.7,99.8,26.1,24.7,18.7,61.9,136.1,178,124.8,1061.6,4,5,7,7,7,4,3,3,4,8,9,6,66
21080070,PM,Sta Rosa Hda,Yaguara,Huila,650,"75°34'51.3""W","2°38'12.9""N",214.3,139.9,204.4,199.5,132.8,37.2,28.6,15.8,68.3,219.9,282,272.2,1814.8,11,9,12,12,9,5,5,4,6,13,16,14,116
21080030,PM,Yaguara,Yaguara,Huila,600,"75°31'43.9""W","2°40'10.6""N",163.2,154.3,226.5,168.5,126.4,36.3,37.2,18.8,49.9,198.6,262.5,225.3,1667.6,11,11,14,13,11,7,7,4,7,14,17,15,133
15065050,CP,Camp Intercor,Albania,La Guajira,122,"72°31'53.0""W","11°7'52.2""N",14.7,15.7,3.2,95.7,135.4,75.5,53.2,93,158.3,177.7,161.5,54,1038,4,3,2,7,11,8,7,9,13,15,12,7,97
15060020,PM,Cuestecita,Albania,La Guajira,93,"72°37'14.5""W","11°10'51.4""N",10.9,7.9,13.4,85.2,139.4,83.4,40,104.4,175.4,169.7,146.6,64.7,1041.1,1,0,1,3,5,3,2,4,6,7,5,2,38
15060130,PG,Esperanza La Hda,Albania,La Guajira,87,"72°31'49.0""W","11°9'10.0""N",8.3,14.1,8.1,74.3,86.6,79.9,47.2,92.2,139.6,143.6,127.4,56.6,877.9,1,0,1,4,6,5,3,5,8,8,8,3,52
15060140,PG,San Francisco Hda,Albania,La Guajira,115,"72°32'0.0""W","11°9'0.0""N",12.2,24.1,13.5,91.8,92.5,92.2,57.1,144.2,191.3,152.2,131.3,70.5,1072.9,,,,,,,,,,,,,0
15060040,PM,Lagunitas,Barrancas,La Guajira,900,"72°52'6.6""W","11°2'8.2""N",7.8,17.5,17.7,110,165.5,104.3,82.8,103.3,154.3,170.6,132.3,41.4,1107.6,1,1,1,5,8,6,4,6,8,9,7,2,59
15060060,PM,Lomitas Las,Barrancas,La Guajira,300,"72°41'4.8""W","10°56'6.6""N",11.6,6.8,21,90.7,139.4,104.9,70.1,144.6,172.6,201.4,116.6,67.1,1146.6,1,0,1,5,7,6,4,7,9,9,8,4,61
15060160,PG,Pajonales Hda,Barrancas,La Guajira,116,"72°36'0.0""W","11°5'0.0""N",5.7,5.7,6,88.8,113.8,58.4,64.9,86.8,135.8,120.6,84.1,45.4,815.9,,,,,,,,,,,,,0
15060100,PM,Pozo Hondo,Barrancas,La Guajira,210,"72°49'8.5""W","10°59'47.3""N",4.3,0.8,21.2,72.6,126.1,97.5,58.3,92.6,149,150.2,83.4,38.6,894.6,1,0,1,4,7,5,4,7,10,10,7,3,60
15060200,PG,Roche,Barrancas,La Guajira,100,"72°38'50.4""W","11°4'30.2""N",7.3,3.1,14,67.4,109.3,81.6,62.3,106.6,124.1,121.3,132.7,45,874.6,2,1,1,5,9,7,7,10,12,12,11,5,82
15060210,PG,Tajo Sur,Barrancas,La Guajira,95,"72°37'10.0""W","11°5'50.0""N",7.9,2.7,9.5,79.3,106.8,76,52.8,100.4,111.6,123.9,133.8,45.5,850.3,2,1,1,6,10,7,7,10,13,14,12,5,88
15030010,PM,Dibulla,Dibulla,La Guajira,5,"73°18'23.0""W","11°16'16.0""N",15.8,18.4,26.8,102,145.4,78.8,40.1,111.7,202.1,295.7,206.3,41.2,1284.2,1,2,2,5,9,6,3,8,12,14,10,3,74
15035020,CO,Termoguajira,Dibulla,La Guajira,5,"73°24'41.0""W","11°15'9.0""N",28.9,17,34.3,87.7,135,100.2,59.6,149.2,227.6,300.2,256.7,90.1,1486.5,1,2,3,6,8,7,4,9,14,14,12,5,85
15060050,PM,Sabanas de Manuela,Distraccion,La Guajira,420,"73°2'52.7""W","10°57'10.8""N",7.2,7.7,18.4,99.1,152,91.6,68.2,107.8,158.2,159.9,115.9,33.6,1019.5,1,1,2,7,12,9,6,10,12,15,10,4,89
15060150,PM,Conejo El,Fonseca,La Guajira,350,"72°47'53.5""W","10°46'40.6""N",2.6,5.3,17.1,61.8,117.9,59.8,57.3,72.2,107.9,147.6,80.1,39,768.4,0,0,1,4,7,4,4,6,7,9,5,2,51
15060070,PM,Juguete El,Fonseca,La Guajira,390,"72°46'6.1""W","10°47'9.6""N",6.3,8.6,28.7,144.2,162,131.6,92.9,134.5,153.1,188.3,124.6,46.9,1221.8,1,1,2,8,10,7,6,8,11,13,10,3,80
15065040,CO,Paulina La,Fonseca,La Guajira,170,"72°49'42.5""W","10°53'53.3""N",7.4,1.7,11,68.5,93.9,96.4,70.2,99.9,138.2,111,87.1,27,812.2,1,0,2,6,9,8,8,10,13,12,9,3,79
15065100,ME,Cruz La Hda,Hatonuevo,La Guajira,155,"72°46'13.1""W","11°3'10.0""N",9.6,7,12.4,77.6,97.3,50.7,41.7,86.8,114.4,120.3,118.9,34.1,770.7,1,1,1,5,7,4,4,6,10,9,10,4,63
15060110,PM,Ejemplo El,Hatonuevo,La Guajira,116,"72°36'0.0""W","11°8'0.0""N",2.8,11.7,3.3,95.1,104.5,55.9,83.5,94.4,124.3,124.3,77.1,37.5,814.4,0,1,1,4,6,3,4,6,7,8,6,2,49
